name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ahmedabad,2020-03-24,37,25,31.1,36.2,25,30.5,13.5,35.6,0,0,0,,0,0,30.2,14.8,340.8,1009.4,53.8,4.3,262.9,22.5,9,,2020-03-24T06:39:32,2020-03-24T18:52:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-03-25,35,24,29.8,34.3,24,29.6,13.8,38.6,0,0,0,,0,0,27.4,13,35.4,1008.8,53.3,3.8,209.5,18.1,8,,2020-03-25T06:38:34,2020-03-25T18:52:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-03-26,33,21.7,27.3,34.3,21.7,27.5,16.4,52,5,100,4.17,rain,0,0,34.9,18.7,10,1010.5,54.9,3.7,172,14.8,6,,2020-03-26T06:37:36,2020-03-26T18:53:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-03-27,31,19,24.5,31.8,19,24.8,18.8,72.8,4,100,4.17,rain,0,0,26.3,14.8,22.6,1013.7,59.2,4.3,236,20.4,9,,2020-03-27T06:36:38,2020-03-27T18:53:27,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH"
Ahmedabad,2020-03-28,34,20,26.9,32.1,20,26.4,14.2,51.9,0,0,0,,0,0,21.2,9.8,3.5,1013.1,15.4,4.2,296,25.5,10,,2020-03-28T06:35:39,2020-03-28T18:53:49,0.13,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-03-29,36,18,27.5,34.2,18,26.8,11.3,40.1,0,0,0,,0,0,26.6,11.2,48.2,1011,0,4.5,298.8,25.8,10,,2020-03-29T06:34:41,2020-03-29T18:54:11,0.17,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-03-30,38.2,21,29.6,36.3,21,28.9,11.3,34.9,0,0,0,,0,0,27.7,13,75.5,1010.1,0,4.5,297.8,25.7,10,,2020-03-30T06:33:44,2020-03-30T18:54:33,0.2,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-03-31,38,22,30,35.7,22,29,10.7,33.2,0,0,0,,0,0,23.8,14.8,279.3,1010.2,2.4,4.4,296.5,25.4,10,,2020-03-31T06:32:46,2020-03-31T18:54:55,0.23,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-01,35.7,23,29.4,35.4,23,29.1,14.3,41.8,0,0,0,,0,0,29.9,13,305.6,1010.9,0,4.1,296.1,25.4,10,,2020-04-01T06:31:48,2020-04-01T18:55:17,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-04-02,38,22,29.8,36.1,22,29.1,12.6,39.5,0,0,0,,0,0,22.3,11.2,17.4,1009.7,0,4.3,302.7,26.2,10,,2020-04-02T06:30:51,2020-04-02T18:55:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-03,39,21,30.1,36.4,21,29,9.3,31.3,0,0,0,,0,0,34.2,14.8,66.4,1009.8,0.2,4.3,302.1,26.1,10,,2020-04-03T06:29:54,2020-04-03T18:56:01,0.34,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-04,40,20,30.4,37.2,20,29.2,8.7,30.1,0,0,0,,0,0,24.8,11.2,62.8,1010.1,4,4.6,303.5,26.2,10,,2020-04-04T06:28:57,2020-04-04T18:56:23,0.37,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-05,41,23,31.6,37.9,23,30.3,8.4,27.9,0,0,0,,0,0,14,9.8,9.3,1010.4,2.5,5.3,305.6,26.4,10,,2020-04-05T06:28:00,2020-04-05T18:56:45,0.4,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-06,41,22,31.4,38.4,22,30.3,9.5,28.8,0,0,0,,0,0,23.4,9.4,315.1,1010.3,2.9,4.4,304.1,26.2,10,,2020-04-06T06:27:04,2020-04-06T18:57:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-07,39,25,32.2,37.4,25,31.2,11.5,30.3,0,0,0,,0,0,23,16.6,261.5,1008.9,5.1,4.4,302.6,26.2,10,,2020-04-07T06:26:08,2020-04-07T18:57:30,0.47,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-08,39,25,31.4,37.7,25,31.3,15.1,41,0,0,0,,0,0,26.3,16.6,271.7,1009.7,16,4.6,294,25.5,10,,2020-04-08T06:25:13,2020-04-08T18:57:52,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-09,39,25,31.3,38.6,25,31.7,16.6,44.5,0,0,0,,0,0,20.9,11.2,290.2,1010.3,18.3,4.2,284,24.6,10,,2020-04-09T06:24:17,2020-04-09T18:58:15,0.54,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-04-10,42,25,32.7,39.8,25,32.1,13.2,34.5,0,0,0,,0,0,27,13,322.9,1010.6,2.7,4.5,300.3,26,10,,2020-04-10T06:23:23,2020-04-10T18:58:37,0.57,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-04-11,43,24,33.3,40.3,24,32,10.4,28.4,0,0,0,,0,0,24.8,11.2,344.2,1011.5,4.7,4.4,306,26.4,10,,2020-04-11T06:22:28,2020-04-11T18:59:00,0.61,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-12,43,25,33.7,40.3,25,32.3,9.3,25.3,0,0,0,,0,0,25.6,14.8,7.6,1010.1,9,4.6,311.1,26.9,10,,2020-04-12T06:21:34,2020-04-12T18:59:23,0.64,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-13,44,23,33.6,44,23,32.2,8.3,23.9,0,0,0,,0,0,35.6,15.8,337,1009.1,4.2,4.9,310.6,26.8,10,,2020-04-13T06:20:41,2020-04-13T18:59:46,0.67,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-14,43,27,34.4,40.8,26.5,33.1,10.3,24.8,0,0,0,,0,0,27.4,13,322.3,1009,21.1,4.5,308.2,26.6,10,,2020-04-14T06:19:48,2020-04-14T19:00:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-04-15,41,27.1,34.1,40.1,26.9,33.2,12.2,28.1,0,0,0,,0,0,35.6,16.6,336.8,1009.8,38.1,4.6,297.9,25.8,10,,2020-04-15T06:18:55,2020-04-15T19:00:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-16,41,26,33.4,40.1,26,33.3,14.7,35.6,0,0,0,,0,0,29.2,13,283.9,1008.4,26.6,4.7,303.7,26.2,10,,2020-04-16T06:18:04,2020-04-16T19:00:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-17,40,28,33.4,39.9,28.9,33.6,15.9,37.3,0,0,0,,0,0,27.7,18.4,302.7,1007.8,30.6,4.5,290,25,9,,2020-04-17T06:17:12,2020-04-17T19:01:20,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-18,40,28.8,33.5,39.1,28.8,32.8,13.3,31.2,0,0,0,,0,0,24.8,14.8,316.1,1009,28.2,4.5,304.3,26.1,10,,2020-04-18T06:16:22,2020-04-18T19:01:44,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-19,40,27,33.4,38.6,27.7,32.6,12.7,31.1,0,0,0,,0,0,28.1,18.4,300.3,1008.9,30.3,4.5,300.2,25.8,10,,2020-04-19T06:15:32,2020-04-19T19:02:08,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-20,40,28,33.6,38.7,28.5,33.2,14.5,33.6,0,0,0,,0,0,31.3,18.4,283.4,1007.8,25.1,4.4,310.1,26.7,10,,2020-04-20T06:14:42,2020-04-20T19:02:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-21,40,27,33.5,40.7,28.8,34.7,17.3,41.6,0,0,0,,0,0,24.1,11.2,311.7,1008.1,16.5,4.6,290.1,24.9,9,,2020-04-21T06:13:53,2020-04-21T19:02:57,0.94,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-22,42,29,34.9,42.6,29.8,35.5,16.5,36,0,0,0,,0,0,28.1,13,296.3,1007.4,30.4,4.6,291.2,25.2,10,,2020-04-22T06:13:05,2020-04-22T19:03:22,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-23,42,29,35.5,42.1,29.8,35.7,15.5,32.8,0,0,0,,0,0,32.8,25.9,272.7,1006.8,22.8,4.6,305.9,26.3,10,,2020-04-23T06:12:18,2020-04-23T19:03:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-24,41,28,34.2,40.5,29.6,34.2,14.4,34.2,0,0,0,,0,0,35.3,25.9,272.9,1006.1,8.7,4.6,309,26.9,10,,2020-04-24T06:11:31,2020-04-24T19:04:12,0.04,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-25,40,26,32.6,39.4,26,33.5,17.2,44,0,0,0,,0,0,33.8,22.3,255.9,1006.5,11.2,5,303.2,26,10,,2020-04-25T06:10:45,2020-04-25T19:04:37,0.08,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-26,41,27,33.3,41.9,28.9,35.1,18.8,46.9,0,0,0,,0,0,27.4,18.4,252.1,1007.4,10.7,4.5,303.7,26.4,10,,2020-04-26T06:10:00,2020-04-26T19:05:03,0.11,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-27,41,26,33.9,40.5,26,34.1,15.5,36,0,0,0,,0,0,23.4,14.8,267.7,1009,0.5,4.6,308.9,26.7,10,,2020-04-27T06:09:16,2020-04-27T19:05:28,0.15,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-28,43,26,34.4,40.5,26,34.1,14.4,34.7,0,0,0,,0,0,27,11.2,338.3,1009,1.2,4.7,303.9,26.3,10,,2020-04-28T06:08:32,2020-04-28T19:05:54,0.18,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-29,44,28,35.9,44,28.3,35.4,13.2,27.8,0,0,0,,0,0,32,16.6,325.2,1007.4,9.2,4.8,286.3,24.6,10,,2020-04-29T06:07:50,2020-04-29T19:06:20,0.22,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-04-30,45,29,37.2,45,29.1,36.7,13.3,26.2,0,0,0,,0,0,28.4,14.8,325.7,1007.9,8.8,4.6,289.7,24.8,10,,2020-04-30T06:07:08,2020-04-30T19:06:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-05-01,44,30,36.6,44,30,36.2,14,27.9,0,0,0,,0,0,31.3,14.8,299.4,1007.9,5.9,4.8,294.6,25.4,10,,2020-05-01T06:06:27,2020-05-01T19:07:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-02,44,27,35.6,44,29.6,35.5,13.8,33.1,0,0,0,,0,0,38.5,22.3,276.4,1006.6,0.3,4.6,318.6,27.6,10,,2020-05-02T06:05:47,2020-05-02T19:07:39,0.32,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-03,44,28,35.3,44.4,30.5,37,18,39.6,0,0,0,,0,0,29.9,20.5,264.4,1006.4,4,4.5,312.6,26.9,10,,2020-05-03T06:05:07,2020-05-03T19:08:06,0.35,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-04,43,28,35.4,43.2,31.2,37.9,19.5,43.1,0,0,0,,0,0,27.4,16.6,261,1007.1,2.6,4.6,306.9,26.5,10,,2020-05-04T06:04:29,2020-05-04T19:08:33,0.39,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-05,43,28,35.7,44.4,28.9,36.8,16.9,35.1,0,0,0,,0,0,26.3,14.8,327,1007.1,8.3,4.6,298.9,25.8,10,,2020-05-05T06:03:52,2020-05-05T19:09:00,0.42,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-06,44,30,36.5,44,34,38.2,17.2,36.7,0,0,0,,0,0,29.2,18.4,262.7,1005.7,3.6,4.6,317.9,27.6,10,,2020-05-06T06:03:16,2020-05-06T19:09:27,0.46,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-07,43,27,35.5,42.2,27.5,35.6,14.4,31.5,0,0,0,,0,0,24.1,18.4,243.2,1006.4,0.2,4.6,320.1,27.7,10,,2020-05-07T06:02:40,2020-05-07T19:09:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-08,45,29,36,45,30.4,37.1,16.8,35.3,0,0,0,,0,0,25.6,14.5,250.9,1006.1,4.2,4.7,319.8,27.8,10,,2020-05-08T06:02:06,2020-05-08T19:10:22,0.53,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-09,43,29,35.8,44.4,31.8,37.7,18.4,39.2,0,0,0,,0,0,25.2,18.4,254,1006.7,5.9,4.6,318,27.3,10,,2020-05-09T06:01:33,2020-05-09T19:10:50,0.56,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-10,43,29,35.5,43,31.6,36.9,17.6,38.5,0,0,0,,0,0,25.2,18.4,263,1006.6,9.7,4.7,316.3,27.3,10,,2020-05-10T06:01:00,2020-05-10T19:11:18,0.59,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-11,42,29,34.8,44,31.3,37.1,18.4,42.1,0,0,0,,0,0,28.1,16.6,227.6,1007,16.7,5.1,314.2,26.9,10,,2020-05-11T06:00:29,2020-05-11T19:11:46,0.63,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-12,42,28,34.9,46.4,31.9,39.2,21.6,49,0,0,0,,0,0,23.4,18.4,262.9,1006.4,10.4,4.6,311.6,27,10,,2020-05-12T05:59:59,2020-05-12T19:12:13,0.66,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-13,43,30,36,44.2,33,38.6,19,40,0,0,0,,0,0,27.7,18.4,283.8,1005.5,3,4.6,313.5,26.9,10,,2020-05-13T05:59:29,2020-05-13T19:12:41,0.69,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH"
Ahmedabad,2020-05-14,42,30,35.5,43.2,31.9,36.6,17.4,36.5,0,0,0,,0,0,25.6,16.6,310.4,1005.8,5,4.7,306.3,26.4,10,,2020-05-14T05:59:01,2020-05-14T19:13:10,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-15,43.1,30,36.4,45.2,31.4,38,17.8,35.3,0,0,0,,0,0,32.4,14.8,315.1,1005.5,10.5,4.6,284.2,24.6,10,,2020-05-15T05:58:34,2020-05-15T19:13:38,0.76,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-16,43,30,36.4,43.7,33.3,37.9,17.3,35.4,0,0,0,,0,0,34.6,18.4,313.3,1004.8,5.7,4.1,301.5,26.2,10,,2020-05-16T05:58:08,2020-05-16T19:14:06,0.79,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-17,43,29,35.6,42.7,29.5,36.1,16.1,33.9,0,0,0,,0,0,38.5,16.6,306.3,1004.4,8.3,4.4,300,26,10,,2020-05-17T05:57:44,2020-05-17T19:14:34,0.82,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-18,43,29,35.3,42.8,30.3,35.8,16.1,34.5,0,0,0,,0,0,41.4,18.4,285.5,1003.7,29,4.5,286.9,24.8,9,,2020-05-18T05:57:20,2020-05-18T19:15:02,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-19,43,29,35.6,42.2,31.4,36.4,16.2,35.7,0,0,0,,0,0,32,18.4,285.3,1003.1,18.2,4.4,309.5,26.8,10,,2020-05-19T05:56:57,2020-05-19T19:15:30,0.89,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-20,45,29,37.1,45,29.5,37.3,13.7,28.2,0,0,0,,0,0,33.5,16.6,314.7,1002.2,3.3,4.6,317.9,27.5,10,,2020-05-20T05:56:36,2020-05-20T19:15:58,0.92,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-21,45,28,36.5,45,27.1,36.2,12.5,26.2,0,0,0,,0,0,34.6,14.8,273,1003.6,0.9,4.4,325.8,28.1,10,,2020-05-21T05:56:16,2020-05-21T19:16:26,0.95,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-22,45,29.3,36.8,45,28.4,36,11.4,23.9,0,0,0,,0,0,36,18.4,261.5,1004.7,0,4.6,322.9,27.9,10,,2020-05-22T05:55:56,2020-05-22T19:16:54,0,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-23,44,29,36.3,44,31.8,37.3,16,35.5,0,0,0,,0,0,33.8,22.3,273.4,1005.4,1.3,5.3,322.4,27.8,10,,2020-05-23T05:55:38,2020-05-23T19:17:22,0.02,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-24,44,28,36.3,44,30.6,37.7,16.9,36.7,0,0,0,,0,0,37.4,14.8,296.8,1006,0,4.7,321.3,27.8,10,,2020-05-24T05:55:21,2020-05-24T19:17:49,0.05,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-25,45,29,36.6,45,30.8,38.3,17.7,35.9,0,0,0,,0,0,35.6,16.8,284.7,1006.1,0,4.5,319.8,27.5,10,,2020-05-25T05:55:06,2020-05-25T19:18:17,0.09,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-26,45,28,36.2,45.4,31.9,39.5,20.1,43.8,0,0,0,,0,0,38.9,22.3,262.2,1005.2,1.6,4.6,319.8,27.5,10,,2020-05-26T05:54:51,2020-05-26T19:18:44,0.13,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-27,45,29.4,35.8,47.3,33.3,39.8,21.2,46.5,0,0,0,,0,0,43.9,24.1,243.2,1003.8,1.7,4.6,314.4,27.2,10,,2020-05-27T05:54:38,2020-05-27T19:19:11,0.16,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-05-28,45,30,35.4,48.5,32.5,39.9,21.8,48.6,0,0,0,,0,0,46.4,25.9,237.7,1002.8,7.4,5.3,309.3,26.7,10,,2020-05-28T05:54:25,2020-05-28T19:19:38,0.2,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-29,43,29,34.8,47.4,32.7,40.4,22.9,52.7,0,0,0,,0,0,38.9,21.6,231.4,1003.5,28.3,4.5,286.6,24.7,10,,2020-05-29T05:54:14,2020-05-29T19:20:04,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-30,42,30.7,35.1,48.5,35.5,41.3,23.4,53.2,0,0,0,,0,0,34.2,25.9,240.9,1004.9,41,4.6,290.7,25.1,9,,2020-05-30T05:54:04,2020-05-30T19:20:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-05-31,42,30,35.6,45.2,35.1,39.9,21.4,47,0,0,0,,0,0,32.8,22.3,266.8,1006,25.3,4.8,302.9,26.1,10,,2020-05-31T05:53:56,2020-05-31T19:20:56,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-01,42,31,35.9,48.6,32.9,40.3,21.4,44.4,0,0,0,,0,0,27.7,20.5,242.6,1006,26.4,4.6,297,25.7,9,,2020-06-01T05:53:48,2020-06-01T19:21:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-02,39,29,33.7,45.2,30.6,36.5,20,45.3,0,0,0,,0,0,37.1,14.9,166.4,1005.2,34.6,4.6,283.8,24.6,9,,2020-06-02T05:53:41,2020-06-02T19:21:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-03,38,29,33.7,42.8,30.8,36.6,20.4,46.9,0,0,0,,0,0,31,13,145.2,1002.4,49.5,3.7,265.2,23,9,,2020-06-03T05:53:36,2020-06-03T19:22:12,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-04,40,24,32.8,42.2,24,35,20.5,51.3,1,100,4.17,rain,0,0,32,20.5,272.6,1002.1,54.2,4.3,266.4,23.1,9,,2020-06-04T05:53:32,2020-06-04T19:22:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-05,39,26,31.3,45.4,26,34.2,21.2,56.9,0.3,100,4.17,rain,0,0,40,20.6,233.2,1003.5,44.8,4.2,260.3,22.3,8,,2020-06-05T05:53:29,2020-06-05T19:23:00,0.48,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-06,37,26.8,31,44.8,28.2,34.2,21.2,57,0,0,0,,0,0,40.3,18.4,214,1003.5,43.3,4.4,254.3,22,8,,2020-06-06T05:53:27,2020-06-06T19:23:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-07,33.9,23,29.6,43.4,23,33.9,23.5,71,20,100,4.17,rain,0,0,37.1,25.9,208.2,1003.9,50.1,4,229.5,19.9,7,,2020-06-07T05:53:26,2020-06-07T19:23:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-08,35.1,25.9,29.4,42.4,25.9,34,24.9,78.4,61,100,4.17,rain,0,0,30.6,16.6,198.1,1004,60.3,4,228.4,19.7,8,,2020-06-08T05:53:26,2020-06-08T19:24:09,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,42744099999,VAAH,remote"
Ahmedabad,2020-06-09,37.1,26,30.7,45.3,26,36.6,25.2,73.8,2.4,100,29.17,rain,0,0,25.6,15.2,210.7,1004.3,45.5,3.6,251.9,21.7,9,,2020-06-09T05:53:27,2020-06-09T19:24:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-10,39,24.9,32,50.3,24.9,39.3,25.5,70.6,29,100,4.17,rain,0,0,24.5,20,232.6,1003.5,42.4,3.8,247.4,21.3,8,,2020-06-10T05:53:29,2020-06-10T19:24:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-11,36.3,25,30.3,46.3,25,36.3,25.8,79.2,4,100,4.17,rain,0,0,23.4,13,239.5,1001.7,47.5,3.8,207.1,17.8,7,,2020-06-11T05:53:32,2020-06-11T19:25:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-12,39,26,32.2,52.2,26,40.4,25.9,71.1,7.4,100,8.33,rain,0,0,37.1,20.8,232.2,999.6,53.8,4.1,245,21.1,8,,2020-06-12T05:53:37,2020-06-12T19:25:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-13,33.8,24,29.3,42.7,24,34.4,25.2,79.5,5,100,4.17,rain,0,0,22.7,15.3,257.7,1000.3,62.5,3.6,219.5,18.9,8,,2020-06-13T05:53:42,2020-06-13T19:25:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-06-14,34,23.2,29,46.3,23.2,35.2,25.8,83.7,85,100,16.67,rain,0,0,31.7,14.8,266.8,1001.5,57.5,3.5,135.9,11.7,6,,2020-06-14T05:53:48,2020-06-14T19:26:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-06-15,36,26,31,48.1,26,39.3,26.5,78,0,0,0,,0,0,30.2,14.8,242.5,1000.8,49.8,4.5,160.7,13.9,6,,2020-06-15T05:53:56,2020-06-15T19:26:28,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
